,Performance,Ave_rank,metric,group,ave_metric
327,0.16291260727722764,224.35,4,0,5.873144399460189
328,0.12396673933649786,364.55,4,0,5.873144399460189
329,0.10021741167846589,1050.6153846153845,4,0,5.873144399460189
330,0.12860221568702165,276.45,4,0,5.873144399460189
331,0.1518443923413111,189.45,4,0,5.873144399460189
332,0.15288355330590772,204.4,4,0,5.873144399460189
333,0.10375892763166414,867.25,4,0,5.873144399460189
334,0.13600063034472404,265.65,4,0,5.873144399460189
335,0.16969640235068448,128.15,4,0,5.873144399460189
336,0.16673962123192002,107.5,4,0,5.873144399460189
337,0.14402337112698355,179.95,4,0,5.873144399460189
338,0.2056649040568689,151.1,4,0,5.873144399460189
339,0.10725973115081788,698.875,4,0,5.873144399460189
340,0.15949119935578,208.3,4,0,5.873144399460189
341,0.09854930568534796,1132.0,4,0,5.873144399460189
342,0.14092133546569424,258.2,4,0,5.873144399460189
343,0.16841385631988046,127.9,4,0,5.873144399460189
344,0.10626998254433431,868.4285714285714,4,0,5.873144399460189
345,0.13013683202365292,338.55,4,0,5.873144399460189
346,0.12118464821536452,444.53333333333336,4,0,5.873144399460189
347,0.10780910092020814,704.5555555555555,4,0,5.873144399460189
348,0.12667373826740708,310.8,4,0,5.873144399460189
349,0.19508941786078013,75.85,4,0,5.873144399460189
350,0.20159318446980565,72.2,4,0,5.873144399460189
351,0.11862963311085861,478.3,4,0,5.873144399460189
352,0.2695456647798441,70.95,4,0,5.873144399460189
353,0.14914334882403316,303.8,4,0,5.873144399460189
354,0.12515032728058115,411.55,4,0,5.873144399460189
355,0.134274246253025,281.85,4,0,5.873144399460189
356,0.1174785535283667,450.05,4,0,5.873144399460189
357,0.12561229872448745,418.05,4,0,5.873144399460189
358,0.1597766459225265,255.05,5,0,5.873144399460189
359,0.1396693570800615,290.5,5,0,5.873144399460189
360,0.11505632114688738,657.9444444444445,5,0,5.873144399460189
361,0.14739290674251831,343.85,5,0,5.873144399460189
362,0.0934170283696535,1671.8,5,0,5.873144399460189
363,0.14590254184561197,270.55,5,0,5.873144399460189
364,0.1333728461392624,326.7,5,0,5.873144399460189
365,0.15996763324210012,206.6,5,0,5.873144399460189
366,0.1767467477673387,204.95,5,0,5.873144399460189
367,0.09377217847483273,1719.8,5,0,5.873144399460189
368,0.1300042469125104,397.1,5,0,5.873144399460189
369,0.16481199825421902,146.25,5,0,5.873144399460189
370,0.09341631482715254,1667.0,5,0,5.873144399460189
371,0.16660461676731053,85.95,5,0,5.873144399460189
372,0.19920662327927524,139.25,5,0,5.873144399460189
373,0.11833465826587752,478.2,5,0,5.873144399460189
374,0.16559819898198244,147.05,5,0,5.873144399460189
375,0.15386001462178484,174.9,5,0,5.873144399460189
376,0.19134251118506906,88.55,5,0,5.873144399460189
377,0.11802078886743657,442.45,5,0,5.873144399460189
378,0.10540603739572019,843.9,5,0,5.873144399460189
379,0.12963024439748855,429.7,5,0,5.873144399460189
380,0.12157177878126289,610.9285714285714,5,0,5.873144399460189
381,0.2678203237475361,50.4,5,0,5.873144399460189
382,0.20263071422027953,99.05,5,0,5.873144399460189
383,0.18651256316426543,96.8,5,0,5.873144399460189
384,0.1064015222947039,728.1176470588235,5,0,5.873144399460189
385,0.24709273185512362,55.9,5,0,5.873144399460189
386,0.1530014610340224,184.5,5,0,5.873144399460189
387,0.15540846043099527,148.0,5,0,5.873144399460189
388,0.11763394048788864,481.6,5,0,5.873144399460189
389,0.12415360161178582,550.05,5,0,5.873144399460189
390,0.16913150229583512,102.05,5,0,5.873144399460189
391,0.12195336949752425,359.8,5,0,5.873144399460189
392,0.15877483510751567,123.0,5,0,5.873144399460189
393,0.11486040431073735,480.1111111111111,5,0,5.873144399460189
394,0.1326269693397626,280.35,5,0,5.873144399460189
395,0.1069129671840851,784.25,5,0,5.873144399460189
396,0.1862415226429185,149.6,5,0,5.873144399460189
397,0.12240253383329303,442.4,6,0,5.873144399460189
398,0.10750746446393956,724.0,6,0,5.873144399460189
399,0.13178003159050586,282.2,6,0,5.873144399460189
400,0.1769131703780364,174.65,6,0,5.873144399460189
401,0.12781852550285927,379.1,6,0,5.873144399460189
402,0.10506026708762566,914.5,6,0,5.873144399460189
403,0.10428013166480814,987.9090909090909,6,0,5.873144399460189
404,0.12465868088829404,341.6,6,0,5.873144399460189
405,0.14758198775726178,208.95,6,0,5.873144399460189
406,0.2854931751124587,42.7,6,0,5.873144399460189
407,0.12245946549065313,499.3157894736842,6,0,5.873144399460189
408,0.11024382712698241,670.2142857142857,6,0,5.873144399460189
409,0.13983010241509133,216.0,6,0,5.873144399460189
410,0.09481300240830981,1500.0,6,0,5.873144399460189
411,0.15613655602592433,211.6,6,0,5.873144399460189
412,0.1716061068165131,233.35,6,0,5.873144399460189
413,0.11192610233443381,593.65,6,0,5.873144399460189
414,0.1659293047222377,167.1,6,0,5.873144399460189
415,0.13794140915678949,342.95,6,0,5.873144399460189
416,0.1844341096978744,177.9,6,0,5.873144399460189
417,0.23903897625010972,84.2,6,0,5.873144399460189
418,0.14801863010495575,190.85,6,0,5.873144399460189
419,0.1927974822225885,142.15,6,0,5.873144399460189
420,0.26948273552651225,29.95,6,0,5.873144399460189
421,0.11577018545545188,643.4285714285714,6,0,5.873144399460189
422,0.11147612426416216,756.5,6,0,5.873144399460189
423,0.1754039757607713,335.35,6,0,5.873144399460189
424,0.17858670192833087,76.35,6,0,5.873144399460189
425,0.13603189890237494,394.35,6,0,5.873144399460189
426,0.16423129382478363,131.6,6,0,5.873144399460189
427,0.10266120855229627,968.3333333333334,6,0,5.873144399460189
428,0.15004381897504865,184.65,6,0,5.873144399460189
429,0.12804105563836538,380.35,6,0,5.873144399460189
430,0.12829728784936628,313.8888888888889,6,0,5.873144399460189
431,0.12959454369258516,297.55,6,0,5.873144399460189
432,0.21305335847008702,79.2,6,0,5.873144399460189
433,0.16793614085223144,107.85,6,0,5.873144399460189
434,0.2241729985970379,145.65,6,0,5.873144399460189
435,0.17821361338252176,188.95,6,0,5.873144399460189
436,0.09908130320224642,1156.5714285714287,6,0,5.873144399460189
437,0.3057966208481696,50.9,6,0,5.873144399460189
438,0.20277206282155874,63.6,6,0,5.873144399460189
439,0.177501412709075,133.15,6,0,5.873144399460189
440,0.11608001105679988,584.15,6,0,5.873144399460189
441,0.11658818018419942,484.7894736842105,6,0,5.873144399460189
442,0.10827800348709819,697.0,6,0,5.873144399460189
443,0.11399290681744276,678.6111111111111,7,0,5.873144399460189
444,0.1428943229030603,249.6,7,0,5.873144399460189
445,0.15761113323950168,248.75,7,0,5.873144399460189
446,0.13489576930026337,277.55,7,0,5.873144399460189
447,0.12236820557133583,345.9,7,0,5.873144399460189
448,0.12946450933609288,260.75,7,0,5.873144399460189
449,0.09599928436107913,1377.6666666666667,7,0,5.873144399460189
450,0.10720382655046493,922.0769230769231,7,0,5.873144399460189
451,0.10167176519587999,984.4,7,0,5.873144399460189
452,0.12480913777530067,452.95,7,0,5.873144399460189
453,0.15235075740143625,198.55,7,0,5.873144399460189
454,0.17882625057027007,139.8,7,0,5.873144399460189
455,0.10458713728954314,923.95,7,0,5.873144399460189
456,0.10691086961447549,733.8333333333334,7,0,5.873144399460189
457,0.16408816169747245,251.0,7,0,5.873144399460189
458,0.12269803485748942,379.1,7,0,5.873144399460189
459,0.13736680390954636,254.05,7,0,5.873144399460189
460,0.13251818598009943,249.6,7,0,5.873144399460189
461,0.15364511724916277,147.55,7,0,5.873144399460189
462,0.11515434090969093,527.0,7,0,5.873144399460189
463,0.17672050713462178,136.55,7,0,5.873144399460189
464,0.18111272440072093,171.0,7,0,5.873144399460189
465,0.16321597873881882,121.25,7,0,5.873144399460189
466,0.13569693665323762,286.95,7,0,5.873144399460189
467,0.14046761454625048,279.85,7,0,5.873144399460189
468,0.13784156127115982,228.75,7,0,5.873144399460189
469,0.11561375534924576,555.5,7,0,5.873144399460189
470,0.1614880772851685,105.4,7,0,5.873144399460189
471,0.1133770065848442,574.95,7,0,5.873144399460189
472,0.12081739378573537,459.9,7,0,5.873144399460189
473,0.09795897764190957,1231.2222222222222,7,0,5.873144399460189
474,0.12561551455371442,310.7,7,0,5.873144399460189
475,0.12478112176568952,407.65,7,0,5.873144399460189
476,0.10420773136281891,830.85,7,0,5.873144399460189
477,0.11534442587494542,555.9,7,0,5.873144399460189
478,0.11067857120720162,633.95,7,0,5.873144399460189
479,0.13437049461671452,276.95,7,0,5.873144399460189
480,0.14210534357310123,422.85,7,0,5.873144399460189
481,0.14322117423105024,233.45,7,0,5.873144399460189
482,0.18759346285969788,126.95,8,0,5.873144399460189
483,0.15159088389312586,232.65,8,0,5.873144399460189
484,0.14261566465253822,243.1,8,0,5.873144399460189
485,0.08996751543578471,2240.6,8,0,5.873144399460189
486,0.19270459914177376,94.8,8,0,5.873144399460189
487,0.1371552938505953,279.35,8,0,5.873144399460189
488,0.15233249489468564,418.7,8,0,5.873144399460189
489,0.145513623377979,201.75,8,0,5.873144399460189
490,0.12083274090921178,621.9230769230769,8,0,5.873144399460189
491,0.1689000050615811,179.75,8,0,5.873144399460189
492,0.09641039262428164,1425.0,8,0,5.873144399460189
493,0.1356086983741736,259.35,8,0,5.873144399460189
494,0.094510129780247,1597.6363636363637,8,0,5.873144399460189
495,0.1848612718070517,149.9,8,0,5.873144399460189
496,0.10954283013507075,645.8333333333334,8,0,5.873144399460189
497,0.12492571208255328,385.75,8,0,5.873144399460189
498,0.11445559977753036,579.1,8,0,5.873144399460189
499,0.21837176732989408,104.25,8,0,5.873144399460189
500,0.16558714697738994,114.55,8,0,5.873144399460189
501,0.16852730090051893,159.4,8,0,5.873144399460189
502,0.1281812165138211,296.65,8,0,5.873144399460189
503,0.11113029422182945,619.8,8,0,5.873144399460189
504,0.17428148408475017,102.4,8,0,5.873144399460189
505,0.17251699657426872,90.9,8,0,5.873144399460189
506,0.13350413572236283,240.15,8,0,5.873144399460189
507,0.12520415550532926,432.1,8,0,5.873144399460189
508,0.14908035553199675,245.7,8,0,5.873144399460189
