,NDCG,Ave_rank,metric,group,ave_metric
42,0.20104110802912745,471.8,12,0,19.27317880794702
43,0.5479886039233669,316.5,12,0,19.27317880794702
44,0.5884256008009241,242.625,12,0,19.27317880794702
45,0.294305984726074,891.4,12,0,19.27317880794702
46,0.22464203846300512,334.2,12,0,19.27317880794702
47,0.4350988937103453,157.0,13,0,19.27317880794702
48,0.4586982403947831,120.25,13,0,19.27317880794702
49,0.27174240952470585,361.8,13,0,19.27317880794702
50,0.30630326505156324,354.2857142857143,13,0,19.27317880794702
51,0.29741690987825464,615.7142857142857,13,0,19.27317880794702
52,0.36926146964404805,121.25,13,0,19.27317880794702
53,0.28097647619790533,471.5,13,0,19.27317880794702
54,0.4543333903522719,53.0,13,0,19.27317880794702
55,0.4200200126882931,1001.6,13,0,19.27317880794702
56,0.525729687936974,56.2,13,0,19.27317880794702
57,0.7621643353810386,20.833333333333332,13,0,19.27317880794702
58,0.3153483943258817,140.33333333333334,13,0,19.27317880794702
59,0.29568585977484935,131.8,13,0,19.27317880794702
60,0.3854666751511089,311.0,13,0,19.27317880794702
61,0.3988014939748196,241.77777777777777,13,0,19.27317880794702
62,0.33874215570791083,211.83333333333334,13,0,19.27317880794702
63,0.2708222426262326,435.8333333333333,13,0,19.27317880794702
64,0.3686293349205388,209.4,13,0,19.27317880794702
65,0.534954628824622,819.0,13,0,19.27317880794702
66,0.3696289257861499,90.4,13,0,19.27317880794702
67,0.584120109868043,56.5,13,0,19.27317880794702
68,0.29156906183050235,151.2,13,0,19.27317880794702
69,0.4864470262785682,122.16666666666667,13,0,19.27317880794702
70,0.25657480257246207,524.5,13,0,19.27317880794702
71,0.38046500746725764,375.0,13,0,19.27317880794702
72,0.5713103325966145,428.1666666666667,13,0,19.27317880794702
73,0.24132525213380565,350.7142857142857,13,0,19.27317880794702
74,0.26487124338511053,99.33333333333333,13,0,19.27317880794702
75,0.30413590495360027,196.83333333333334,13,0,19.27317880794702
76,0.664637458108114,43.0,13,0,19.27317880794702
77,0.3483687327424379,129.0,13,0,19.27317880794702
78,0.47236220405194107,67.0,13,0,19.27317880794702
79,0.24638873346438958,214.75,13,0,19.27317880794702
80,0.29832038726415333,200.66666666666666,13,0,19.27317880794702
81,0.7734315902485953,21.4,13,0,19.27317880794702
82,0.43045690158281763,35.857142857142854,13,0,19.27317880794702
83,0.5123267288883393,534.5714285714286,13,0,19.27317880794702
84,0.3609459649404075,37.75,13,0,19.27317880794702
85,0.6590816983924529,444.72727272727275,13,0,19.27317880794702
86,0.21298604506460267,306.6666666666667,13,0,19.27317880794702
87,0.3057516319082701,624.8,13,0,19.27317880794702
88,0.2680482261798284,170.0,13,0,19.27317880794702
89,0.47834983685834576,568.8571428571429,13,0,19.27317880794702
90,0.6067991262668482,100.0,13,0,19.27317880794702
91,0.23773641708056703,42.5,13,0,19.27317880794702
92,0.3816898404508857,978.2,13,0,19.27317880794702
93,0.30875024889192615,766.1666666666666,13,0,19.27317880794702
94,0.23183160046473966,84.33333333333333,13,0,19.27317880794702
95,0.8385465274895064,3.6666666666666665,13,0,19.27317880794702
96,0.5864192447587685,82.0,14,0,19.27317880794702
97,0.41276951574303583,46.6,14,0,19.27317880794702
98,0.3207071820760779,163.33333333333334,14,0,19.27317880794702
99,0.23132019893136893,403.0,14,0,19.27317880794702
100,0.24635904750653703,1249.8,14,0,19.27317880794702
101,0.3483412636046159,41.6,14,0,19.27317880794702
102,0.2153501686590522,107.33333333333333,14,0,19.27317880794702
103,0.3273297680409093,665.7142857142857,14,0,19.27317880794702
104,0.30147976276365646,58.0,14,0,19.27317880794702
105,0.5242199459030052,145.0,14,0,19.27317880794702
106,0.8200129289897915,12.142857142857142,14,0,19.27317880794702
107,0.31701636135325506,45.0,14,0,19.27317880794702
108,0.49901207915652446,77.3,14,0,19.27317880794702
109,0.3861141502623725,213.0,14,0,19.27317880794702
110,0.6654649362214652,833.8,14,0,19.27317880794702
111,0.6806305070501458,274.0,14,0,19.27317880794702
112,0.6853134244204898,126.0,14,0,19.27317880794702
113,0.2785429913267247,163.4,14,0,19.27317880794702
114,0.4302788164148927,478.09090909090907,14,0,19.27317880794702
115,0.2655820020646384,499.75,14,0,19.27317880794702
116,0.5381288165314208,16.2,14,0,19.27317880794702
117,0.7817225087283065,5.666666666666667,14,0,19.27317880794702
118,0.19875372609800843,198.33333333333334,14,0,19.27317880794702
119,0.6593843313935539,22.0,14,0,19.27317880794702
120,0.521063678492407,178.875,14,0,19.27317880794702
121,0.8691376397248785,357.25,14,0,19.27317880794702
122,0.24255611765637927,93.0,14,0,19.27317880794702
123,0.5543962211562561,56.666666666666664,14,0,19.27317880794702
124,0.3076008086316851,360.75,14,0,19.27317880794702
125,0.4404838732461469,163.66666666666666,14,0,19.27317880794702
126,0.29924464500570136,98.5,14,0,19.27317880794702
127,0.38975528719090224,125.0,14,0,19.27317880794702
128,0.26280403372732286,1267.3333333333333,14,0,19.27317880794702
129,0.5033912417785568,267.8,14,0,19.27317880794702
130,0.2521149943459934,251.5,14,0,19.27317880794702
131,0.29222723998401173,240.75,14,0,19.27317880794702
132,0.585390561855933,157.8,14,0,19.27317880794702
133,0.28867928290605804,92.6,14,0,19.27317880794702
134,0.28142852000928825,118.75,14,0,19.27317880794702
135,0.24039617894207072,158.5,14,0,19.27317880794702
136,0.6295802069950743,323.7,14,0,19.27317880794702
137,0.4508267828028711,91.6,14,0,19.27317880794702
138,0.5441687542905194,493.85714285714283,14,0,19.27317880794702
139,0.45242227918711153,11.75,14,0,19.27317880794702
140,0.4731369780753054,435.75,14,0,19.27317880794702
141,0.21512124560170798,323.2,14,0,19.27317880794702
142,0.22502265871798138,1019.0,14,0,19.27317880794702
143,0.2195417542598593,61.0,14,0,19.27317880794702
144,0.6158203562936067,261.0,14,0,19.27317880794702
145,0.3496679280775144,389.55555555555554,14,0,19.27317880794702
146,0.32105406563017963,150.42857142857142,14,0,19.27317880794702
147,0.19600947877208613,618.3333333333334,14,0,19.27317880794702
148,0.3691196438417137,36.2,14,0,19.27317880794702
149,0.3654598871565251,274.14285714285717,14,0,19.27317880794702
150,0.28410147035142436,258.6,14,0,19.27317880794702
151,0.6993802861939068,108.2,15,0,19.27317880794702
152,0.36967096742011063,49.25,15,0,19.27317880794702
153,0.818188311495116,18.4,15,0,19.27317880794702
154,0.6508925820131534,183.8,15,0,19.27317880794702
155,0.2131907771950229,251.66666666666666,15,0,19.27317880794702
156,0.36385955927573155,802.0,15,0,19.27317880794702
157,0.22232746133139353,712.0,15,0,19.27317880794702
158,0.29663416721621605,52.0,15,0,19.27317880794702
159,0.29342007094051575,137.0,15,0,19.27317880794702
160,0.4568824078949567,170.66666666666666,15,0,19.27317880794702
161,0.6675018481139512,112.83333333333333,15,0,19.27317880794702
162,0.6396309274035437,238.66666666666666,15,0,19.27317880794702
163,0.17726129040224414,503.6666666666667,15,0,19.27317880794702
164,0.272266447766282,276.5,15,0,19.27317880794702
165,0.32230761400151414,316.8,15,0,19.27317880794702
166,0.22540539590511843,341.25,15,0,19.27317880794702
167,0.6705829307456176,614.0,15,0,19.27317880794702
168,0.46277057263657395,359.6,15,0,19.27317880794702
169,0.2407114595371759,340.0,15,0,19.27317880794702
170,0.5720090436083005,332.7142857142857,15,0,19.27317880794702
171,0.1692091744948062,629.5,15,0,19.27317880794702
172,0.5264481810992921,11.0,15,0,19.27317880794702
173,0.2629842970492517,879.3333333333334,15,0,19.27317880794702
174,0.26509245543387483,456.8,15,0,19.27317880794702
175,0.5321463906999689,59.375,15,0,19.27317880794702
176,0.5499945897975288,74.8,15,0,19.27317880794702
177,0.29786479194152354,93.0,15,0,19.27317880794702
178,0.2700929470150824,192.4,15,0,19.27317880794702
179,0.2923152792660046,175.75,15,0,19.27317880794702
180,0.17506376792558653,466.3333333333333,15,0,19.27317880794702
181,0.3812597196032041,212.0,15,0,19.27317880794702
182,0.20394118919638787,697.0,15,0,19.27317880794702
183,0.5814382297869908,684.0,15,0,19.27317880794702
184,0.3951976560551039,547.5,15,0,19.27317880794702
185,0.213863885287119,455.6666666666667,15,0,19.27317880794702
186,0.22179840026911446,214.33333333333334,15,0,19.27317880794702
187,0.19640128353886868,384.75,15,0,19.27317880794702
188,0.22303640907626826,419.0,15,0,19.27317880794702
189,0.2775744101030463,232.66666666666666,15,0,19.27317880794702
190,0.33401270261217775,244.28571428571428,15,0,19.27317880794702
191,0.36057790175870574,237.0,15,0,19.27317880794702
192,0.3554158843642766,42.25,15,0,19.27317880794702
193,0.7441242671008709,24.4,15,0,19.27317880794702
194,0.24545392189558812,1023.2,15,0,19.27317880794702
195,0.2642437586833456,271.7142857142857,15,0,19.27317880794702
196,0.7295560840675114,351.6666666666667,15,0,19.27317880794702
197,0.3039835680539097,367.8,15,0,19.27317880794702
198,0.4511189917402874,116.4,15,0,19.27317880794702
199,0.717724309519811,42.5,15,0,19.27317880794702
200,0.3091036780901008,54.2,15,0,19.27317880794702
201,0.6113642163185464,1205.0,15,0,19.27317880794702
202,0.6036493305872244,104.33333333333333,15,0,19.27317880794702
203,0.20872343514425615,544.5,15,0,19.27317880794702
204,0.23090139709272195,433.0,15,0,19.27317880794702
205,0.41850287195540364,219.0,15,0,19.27317880794702
206,0.5304307808487434,24.333333333333332,15,0,19.27317880794702
207,0.43907921370041686,327.0,15,0,19.27317880794702
208,0.7087856704265761,110.83333333333333,15,0,19.27317880794702
209,0.7267862969632577,20.0,15,0,19.27317880794702
210,0.6879838264668993,348.6,15,0,19.27317880794702
211,0.355007069333388,299.0,15,0,19.27317880794702
212,0.4906251669713142,28.666666666666668,15,0,19.27317880794702
213,0.4005113934430423,28.5,15,0,19.27317880794702
214,0.22438836796239736,1166.4,15,0,19.27317880794702
215,0.6414969046791071,75.25,15,0,19.27317880794702
216,0.4074665184809276,200.0,15,0,19.27317880794702
217,0.2500559586142433,878.4,15,0,19.27317880794702
218,0.3024138237565791,223.0,15,0,19.27317880794702
219,0.6835406980360148,23.5,15,0,19.27317880794702
220,0.17690346110876012,407.0,15,0,19.27317880794702
221,0.4795207376724881,61.8,15,0,19.27317880794702
222,0.8188031187039883,14.75,15,0,19.27317880794702
223,0.2587505722442922,245.2,15,0,19.27317880794702
224,0.3127644959239107,87.0,15,0,19.27317880794702
225,0.17050454151174543,968.0,15,0,19.27317880794702
226,0.2669525034543796,259.3333333333333,15,0,19.27317880794702
227,0.4066227491471934,121.42857142857143,15,0,19.27317880794702
228,0.2891257200933077,889.75,15,0,19.27317880794702
229,0.6486963806548708,439.0,15,0,19.27317880794702
230,0.4324203521978229,234.0,15,0,19.27317880794702
231,0.2739816738192682,821.6666666666666,16,0,19.27317880794702
232,0.5797124266823774,49.6,16,0,19.27317880794702
233,0.41051874642928693,223.8,16,0,19.27317880794702
234,0.49444725247163834,30.0,16,0,19.27317880794702
235,0.3656880925814514,72.33333333333333,16,0,19.27317880794702
236,0.4092600924968641,148.8,16,0,19.27317880794702
237,0.43864451899646445,160.71428571428572,16,0,19.27317880794702
238,0.2458000029739014,327.0,16,0,19.27317880794702
239,0.30322086096787754,404.9,16,0,19.27317880794702
240,0.17948380269120404,345.3333333333333,16,0,19.27317880794702
241,0.20954117137060904,170.0,16,0,19.27317880794702
242,0.18793211795964596,198.33333333333334,16,0,19.27317880794702
243,0.46499033991220384,73.375,16,0,19.27317880794702
244,0.43683847989114494,480.0,16,0,19.27317880794702
245,0.3543437104768142,772.0,16,0,19.27317880794702
246,0.2505486116445358,299.0,16,0,19.27317880794702
247,0.26107142032316744,408.14285714285717,16,0,19.27317880794702
248,0.4576465742411425,208.42857142857142,16,0,19.27317880794702
249,0.21872959324571833,117.0,16,0,19.27317880794702
250,0.5641475787793865,492.2,16,0,19.27317880794702
251,0.3511443858080393,1233.6666666666667,16,0,19.27317880794702
252,0.2770144546641601,456.4,16,0,19.27317880794702
253,0.22658391701579816,43.0,16,0,19.27317880794702
254,0.2170897905040818,402.25,16,0,19.27317880794702
255,0.6966849186636471,52.857142857142854,16,0,19.27317880794702
256,0.4442946535679768,65.0,16,0,19.27317880794702
257,0.2009986182663538,329.3333333333333,16,0,19.27317880794702
258,0.7111826604384236,212.5,16,0,19.27317880794702
259,0.24664087891281483,244.4,16,0,19.27317880794702
260,0.6592041714886906,94.6,16,0,19.27317880794702
261,0.23016936728966522,545.0,16,0,19.27317880794702
262,0.2814642757307447,19.5,16,0,19.27317880794702
263,0.40793475496951254,167.25,16,0,19.27317880794702
264,0.41654293916589347,446.6363636363636,16,0,19.27317880794702
265,0.3696913677178262,302.57142857142856,16,0,19.27317880794702
266,0.42053449139505217,690.2,16,0,19.27317880794702
267,0.3977836677136189,563.5,16,0,19.27317880794702
268,0.21592239857206086,980.25,16,0,19.27317880794702
269,0.6449536612936237,58.375,16,0,19.27317880794702
270,0.4946314037477377,32.8,16,0,19.27317880794702
271,0.23194018502749084,65.0,16,0,19.27317880794702
272,0.5642989726793572,135.6,16,0,19.27317880794702
273,0.2429017268027117,769.4,16,0,19.27317880794702
274,0.2472711537559328,151.6,16,0,19.27317880794702
275,0.295505124127244,67.6,16,0,19.27317880794702
276,0.45114266161778477,50.666666666666664,16,0,19.27317880794702
277,0.2805943177449529,261.0,16,0,19.27317880794702
278,0.40521729882330526,229.125,16,0,19.27317880794702
279,0.3831207224547244,270.0,16,0,19.27317880794702
280,0.6039772623696591,415.6,16,0,19.27317880794702
281,0.6142957522085681,60.2,16,0,19.27317880794702
282,0.3891342368820901,78.25,16,0,19.27317880794702
283,0.29666789616437883,183.2,16,0,19.27317880794702
284,0.7506061821104724,562.0,16,0,19.27317880794702
285,0.3404944689429821,485.0,16,0,19.27317880794702
286,0.5519639114720404,132.77777777777777,16,0,19.27317880794702
287,0.31923543866272136,122.16666666666667,16,0,19.27317880794702
288,0.2325684430309232,587.6666666666666,16,0,19.27317880794702
289,0.16005307325482135,75.0,16,0,19.27317880794702
290,0.3460827720783933,47.5,16,0,19.27317880794702
291,0.38019155005346694,290.5625,16,0,19.27317880794702
292,0.20461913674189197,809.5,16,0,19.27317880794702
293,0.4556051495874604,5.5,16,0,19.27317880794702
294,0.4617515935296786,42.666666666666664,16,0,19.27317880794702
295,0.91843927979484,63.833333333333336,16,0,19.27317880794702
296,0.5582787988249918,188.3,16,0,19.27317880794702
297,0.2734641580857105,83.66666666666667,16,0,19.27317880794702
298,0.321971698199303,104.0,16,0,19.27317880794702
299,0.7228064846901718,39.4,16,0,19.27317880794702
300,0.2586815145347463,558.2857142857143,16,0,19.27317880794702
301,0.23695664530256602,386.25,16,0,19.27317880794702
302,0.3145545837740478,197.0,16,0,19.27317880794702
303,0.23311056100766744,1598.0,16,0,19.27317880794702
304,0.27082099836022305,233.6,16,0,19.27317880794702
305,0.4524545075337384,326.0,16,0,19.27317880794702
306,0.31603163855722255,716.0,16,0,19.27317880794702
307,0.3951684952949727,64.0,16,0,19.27317880794702
308,0.8139517846501128,29.125,16,0,19.27317880794702
309,0.7356078048647678,21.8,16,0,19.27317880794702
310,0.25192242212752797,758.0,16,0,19.27317880794702
311,0.4786261442583721,25.857142857142858,16,0,19.27317880794702
312,0.653582002192575,36.666666666666664,16,0,19.27317880794702
313,0.19039193394403248,1139.3333333333333,16,0,19.27317880794702
314,0.5661787602970266,22.833333333333332,16,0,19.27317880794702
315,0.19074578577658233,442.6666666666667,16,0,19.27317880794702
316,0.8341680287900494,38.333333333333336,16,0,19.27317880794702
317,0.36896629591292035,80.8,16,0,19.27317880794702
318,0.25376450034494774,724.4,16,0,19.27317880794702
319,0.5880538741163385,378.57142857142856,16,0,19.27317880794702
320,0.44904838559905885,18.333333333333332,16,0,19.27317880794702
321,0.15366895529471544,251.5,16,0,19.27317880794702
322,0.20144890334222662,491.5,16,0,19.27317880794702
323,0.3128736954404023,24.666666666666668,16,0,19.27317880794702
324,0.41421407678865024,773.8,16,0,19.27317880794702
325,0.6866673630986635,162.0,16,0,19.27317880794702
326,0.28103017596459884,88.75,16,0,19.27317880794702
327,0.27855539807507046,482.3333333333333,16,0,19.27317880794702
328,0.5365839064898174,10.666666666666666,16,0,19.27317880794702
329,0.324333017917178,266.8333333333333,16,0,19.27317880794702
330,0.5661455778804272,26.2,16,0,19.27317880794702
331,0.3295843633526129,370.55555555555554,16,0,19.27317880794702
332,0.3116778626770285,146.33333333333334,16,0,19.27317880794702
333,0.22914992851922167,286.0,16,0,19.27317880794702
334,0.21804155168397746,592.0,16,0,19.27317880794702
335,0.20781532457879742,477.0,16,0,19.27317880794702
336,0.3923614142182233,295.1111111111111,16,0,19.27317880794702
337,0.42041688687997414,204.27272727272728,16,0,19.27317880794702
338,0.5841378908578401,39.625,16,0,19.27317880794702
339,0.5238987638950637,30.333333333333332,16,0,19.27317880794702
340,0.30039173551062637,26.333333333333332,16,0,19.27317880794702
341,0.6801265709707671,18.0,16,0,19.27317880794702
342,0.3943078726086967,64.5,16,0,19.27317880794702
343,0.5863476244752274,91.2,16,0,19.27317880794702
344,0.532265805614481,332.6666666666667,16,0,19.27317880794702
345,0.23631761838302626,54.0,16,0,19.27317880794702
346,0.3968478182424466,89.16666666666667,17,0,19.27317880794702
347,0.2935103069437607,415.625,17,0,19.27317880794702
348,0.6231313768099698,130.0,17,0,19.27317880794702
349,0.8015349144259034,10.333333333333334,17,0,19.27317880794702
350,0.3943968507790564,557.6666666666666,17,0,19.27317880794702
351,0.2229969803314177,1170.0,17,0,19.27317880794702
352,0.202595349028305,594.6666666666666,17,0,19.27317880794702
353,0.19912346167076372,318.3333333333333,17,0,19.27317880794702
354,0.595662489588734,64.33333333333333,17,0,19.27317880794702
355,0.43860639417094377,164.11111111111111,17,0,19.27317880794702
356,0.24949819234869722,309.5,17,0,19.27317880794702
357,0.40691441984775706,39.6,17,0,19.27317880794702
358,0.26769788028078867,963.8,17,0,19.27317880794702
359,0.4765540227656038,81.4,17,0,19.27317880794702
360,0.5677058470768556,14.333333333333334,17,0,19.27317880794702
361,0.23137821315975915,19.0,17,0,19.27317880794702
362,0.6585310726889412,185.33333333333334,17,0,19.27317880794702
363,0.3918362464077812,88.66666666666667,17,0,19.27317880794702
364,,100000.0,17,0,19.27317880794702
365,0.30710377758014135,591.2,17,0,19.27317880794702
366,0.24332394181196793,302.5,17,0,19.27317880794702
367,0.3543606614188198,366.75,17,0,19.27317880794702
368,0.34884070731899636,197.83333333333334,17,0,19.27317880794702
369,0.34398828294336364,105.2,17,0,19.27317880794702
370,0.25090456726490606,682.1428571428571,17,0,19.27317880794702
371,0.10015605857530066,1012.0,17,0,19.27317880794702
372,0.2590299505511865,409.75,17,0,19.27317880794702
373,0.14987268800561035,995.0,17,0,19.27317880794702
374,0.4348713457910771,78.2,17,0,19.27317880794702
375,0.8326656621360711,22.8,17,0,19.27317880794702
376,0.5444270879641889,66.14285714285714,17,0,19.27317880794702
377,0.08582916173628387,3215.0,17,0,19.27317880794702
378,0.19544393411127534,114.5,17,0,19.27317880794702
379,0.26322389947360386,199.4,17,0,19.27317880794702
380,0.3860780994197268,182.16666666666666,17,0,19.27317880794702
381,0.6502353588369648,230.5,17,0,19.27317880794702
382,0.5778314951990879,248.22222222222223,17,0,19.27317880794702
383,0.22486044920704545,328.3333333333333,17,0,19.27317880794702
384,0.27438835827506913,315.0,17,0,19.27317880794702
385,0.37780076857731165,285.6666666666667,17,0,19.27317880794702
386,0.1732702486758321,1140.6666666666667,17,0,19.27317880794702
387,0.6228665498766065,46.666666666666664,17,0,19.27317880794702
388,0.15980605843855628,963.5,17,0,19.27317880794702
389,0.44745734680866095,267.85714285714283,17,0,19.27317880794702
390,0.226742846577179,254.33333333333334,17,0,19.27317880794702
391,0.24872757935677298,82.33333333333333,17,0,19.27317880794702
392,0.39411707417068775,135.5,17,0,19.27317880794702
393,0.16389393008661118,183.0,17,0,19.27317880794702
394,0.6856306941476448,18.666666666666668,17,0,19.27317880794702
395,0.21580216029647867,402.75,17,0,19.27317880794702
396,0.44561979637412164,338.7692307692308,17,0,19.27317880794702
397,0.294826745541709,50.0,17,0,19.27317880794702
398,0.6643902193799931,312.84615384615387,17,0,19.27317880794702
399,0.6509209298071325,3.0,17,0,19.27317880794702
400,0.42369022857386857,1038.1666666666667,17,0,19.27317880794702
401,0.5308972987981677,216.5,17,0,19.27317880794702
402,0.22124920674006848,198.75,17,0,19.27317880794702
403,0.5803902075716891,363.3333333333333,17,0,19.27317880794702
404,0.7691734568039241,15.5,17,0,19.27317880794702
405,0.9024049875019744,5.5,17,0,19.27317880794702
406,0.33638097159056035,179.25,17,0,19.27317880794702
407,0.32257152374316655,218.0,17,0,19.27317880794702
408,0.2121305513668061,350.5,17,0,19.27317880794702
409,0.2619238377614523,755.5714285714286,17,0,19.27317880794702
410,0.2114459764791692,1023.0,17,0,19.27317880794702
411,0.3172601793995219,852.25,17,0,19.27317880794702
412,0.2970425303285492,564.0,17,0,19.27317880794702
413,0.41635896963927055,25.0,17,0,19.27317880794702
414,0.5432880125411393,442.1666666666667,17,0,19.27317880794702
415,0.401375611794687,389.3076923076923,17,0,19.27317880794702
416,0.32342841651340704,186.8,17,0,19.27317880794702
417,0.605753808363699,38.4,17,0,19.27317880794702
418,0.7285288512201289,30.0,17,0,19.27317880794702
419,0.3626848055006186,314.1666666666667,17,0,19.27317880794702
420,0.16313299072054782,553.0,17,0,19.27317880794702
421,0.27415949506217474,823.0,17,0,19.27317880794702
422,0.48108394007517896,82.5,17,0,19.27317880794702
423,0.29494066404899294,237.0,17,0,19.27317880794702
424,0.16172553543710427,1261.5,17,0,19.27317880794702
425,0.4106716649681161,48.75,17,0,19.27317880794702
426,0.2852343427437042,23.0,17,0,19.27317880794702
427,0.12122728817216616,1885.5,17,0,19.27317880794702
428,0.412511442596543,27.333333333333332,17,0,19.27317880794702
429,0.40906907688080596,83.8,17,0,19.27317880794702
430,0.17619451982777334,269.5,17,0,19.27317880794702
431,0.795216435015672,61.5,17,0,19.27317880794702
432,0.3568950938211125,135.8,17,0,19.27317880794702
433,0.33872378943117853,83.0,17,0,19.27317880794702
434,0.19490288335410347,409.3333333333333,17,0,19.27317880794702
435,0.32344015692763317,210.2,17,0,19.27317880794702
436,0.41350528199493963,91.75,17,0,19.27317880794702
437,0.2245183631448869,360.75,17,0,19.27317880794702
438,0.6395039333292595,26.5,17,0,19.27317880794702
439,0.6102515068764367,79.33333333333333,17,0,19.27317880794702
440,0.6807810784997184,32.0,17,0,19.27317880794702
441,0.2893959161430054,97.0,17,0,19.27317880794702
442,0.3460474590954081,230.5,17,0,19.27317880794702
443,0.7764838672826005,92.33333333333333,17,0,19.27317880794702
444,0.7342858411313755,9.0,17,0,19.27317880794702
445,0.17866692346554455,411.3333333333333,17,0,19.27317880794702
446,0.5072279081398803,35.666666666666664,17,0,19.27317880794702
447,0.31389602030215735,103.71428571428571,17,0,19.27317880794702
448,0.34888400057196567,593.2,17,0,19.27317880794702
449,0.3637347755715888,638.1666666666666,17,0,19.27317880794702
450,0.30227774434295,176.33333333333334,17,0,19.27317880794702
451,0.7091611770834683,72.0,17,0,19.27317880794702
452,0.6765153113585859,409.0,17,0,19.27317880794702
453,0.5083774231661242,145.6,17,0,19.27317880794702
454,0.5437564528725083,397.5,17,0,19.27317880794702
455,0.3572279735496757,147.71428571428572,18,0,19.27317880794702
456,0.3942919936255198,401.85714285714283,18,0,19.27317880794702
457,0.2056848197611144,284.75,18,0,19.27317880794702
458,0.17746447461306744,761.6666666666666,18,0,19.27317880794702
459,0.3326820101940879,291.0,18,0,19.27317880794702
460,0.5723292169692044,372.1666666666667,18,0,19.27317880794702
461,0.7141271108549511,58.25,18,0,19.27317880794702
462,0.3616582286300575,157.125,18,0,19.27317880794702
463,0.4338083617662637,818.6666666666666,18,0,19.27317880794702
464,0.2733555001543395,284.8333333333333,18,0,19.27317880794702
465,0.2485881976906045,100.75,18,0,19.27317880794702
466,0.3597822268384324,609.4285714285714,18,0,19.27317880794702
467,0.6413619351105728,205.85714285714286,18,0,19.27317880794702
468,0.29299751037698446,397.2,18,0,19.27317880794702
469,0.3832171002333283,443.8888888888889,18,0,19.27317880794702
470,0.17196361945930025,209.5,18,0,19.27317880794702
471,0.29532005034154046,769.2,18,0,19.27317880794702
472,0.28259818651869634,218.8,18,0,19.27317880794702
473,0.5749847136313566,102.77777777777777,18,0,19.27317880794702
474,0.42417686907201196,26.0,18,0,19.27317880794702
475,0.44273600276144653,649.4285714285714,18,0,19.27317880794702
476,0.39565960423872426,60.0,18,0,19.27317880794702
477,0.12166680820699004,297.0,18,0,19.27317880794702
478,0.7517621087339869,192.625,18,0,19.27317880794702
479,0.4176759569852737,345.2857142857143,18,0,19.27317880794702
480,0.36833510767605304,65.0,18,0,19.27317880794702
481,0.5519588327084501,350.25,18,0,19.27317880794702
482,0.5486874442327273,29.857142857142858,18,0,19.27317880794702
483,0.5615334290165619,165.4,18,0,19.27317880794702
484,0.1847566914436461,685.6666666666666,18,0,19.27317880794702
485,0.16844066450058626,1252.0,18,0,19.27317880794702
486,0.367593256417904,332.45454545454544,18,0,19.27317880794702
487,0.2517278555096335,182.6,18,0,19.27317880794702
488,0.4649199851514317,83.6,18,0,19.27317880794702
489,0.2611362308769069,463.6,18,0,19.27317880794702
490,0.090426801615032,2132.0,18,0,19.27317880794702
